,InChIKey,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT,base_rdkit_smiles
2014,YLYBKNICSPYRDA-UHFFFAOYSA-G,-0.0356831695,0.0,1,G1,716.5180000000003,-8.714100000000014,74.76700000000004,31.0,14.0,0.0,17.0,0.0,183.0,0.0,0.0,0.0,0.0,280.91,216.85876052953384,-2.0416666641460906e-08,321.26501708921325,CC(=O)[O-]
2015,LRHPLDYGYMQRHN-UHFFFAOYSA-N,-0.0504090528,0.0289013312590451,3,G5,74.12299999999999,0.7787999999999999,21.9938,5.0,1.0,1.0,1.0,2.0,32.0,0.0,0.0,0.0,0.0,20.23,32.62831112321538,2.19060968716425,11.119415478763749,CCCCO
2016,TVXXNOYZHKPKGW-UHFFFAOYSA-N,0.5020204465,0.0,1,G1,205.916,-8.610100000000001,1.373,7.0,4.0,0.0,7.0,0.0,32.0,0.0,0.0,0.0,0.0,80.25999999999999,88.59776630628264,-7.999999835000003e-08,92.8582023226588,[Mo+6]
2017,NGYBMUURDZXEEA-UHFFFAOYSA-L,0.540234161,0.3788868648948534,8,G5,187.361,-0.6509999999999998,16.3276,7.0,4.0,0.0,7.0,0.0,47.0,0.0,0.0,0.0,0.0,80.25999999999999,57.754896076497786,-7.999999835000003e-08,94.8582023226588,O=S(=O)([O-])[O-]
2018,RBTARNINKXHZNM-UHFFFAOYSA-K,0.6028517968,0.3788868648670626,8,G5,162.204,-8.990499999999999,0.0,4.0,0.0,0.0,4.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,54.42337778977272,-0.0,3.2451124978365318,[Fe+3]
2019,BAUYGSIQEAFULO-UHFFFAOYSA-L,0.6313327107,0.37888686488651,8,G5,151.908,-1.3405,10.4746,6.0,4.0,0.0,6.0,0.0,38.0,0.0,0.0,0.0,0.0,80.25999999999999,45.60180282394836,0.0,90.7164928725825,O=S(=O)([O-])[O-]
2020,JGUAUYIJLLJIQS-UHFFFAOYSA-M,-0.8354591701,0.09187935,2,G3,448.43600000000015,2.442700000000001,108.7452,31.0,9.0,0.0,11.0,7.0,154.0,3.0,0.0,0.0,3.0,125.1,201.4381575411628,3.413328280896666e-06,1198.4470005138612,COc1ccc(N=Nc2ccc(N=Nc3cccc(S(=O)(=O)[O-])c3)cc2OC)cc1
2021,XNRNJIIJLOFJEK-UHFFFAOYSA-N,0.6370124426,0.0235594108999999,2,G3,149.14999999999995,-1.4325099999999993,34.031,9.0,3.0,0.0,4.0,0.0,42.0,1.0,0.0,0.0,1.0,27.99,80.38147470862961,6.399999377333394e-07,234.39964603589556,[O-]n1ccccc1=S
2022,IFVCRSPJFHGFCG-HXPAKLQESA-N,0.5110430921,0.10294036495,2,G3,198.106,-5.257409999999997,33.15839999999999,13.0,6.0,3.0,7.0,2.0,68.0,0.0,1.0,1.0,1.0,104.06,95.79082075517776,1.439999606400111e-06,217.1700163058029,O=C1OC([C@@H](O)C[O-])C(=O)C1O
2023,QMMRZOWCJAIUJA-UHFFFAOYSA-L,0.6949333776000001,0.2986493442499999,2,G3,129.599,-5.9945,0.0,3.0,0.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,41.72141688471463,-0.0,2.754887502163468,[Ni+2]
2024,HVDUMYBPGXAPLG-UHFFFAOYSA-M,-1.0175519333,0.0,1,G1,669.519,0.3311600000000033,161.1936999999998,44.0,9.0,4.0,15.0,9.0,226.0,3.0,0.0,1.0,4.0,187.59,285.8382573709864,5.289988277885493e-06,1783.7523356946913,Cc1c(CNC(=O)CCl)c(C)c(Nc2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)c(C)c1CNC(=O)CCl
2025,ASUAYTHWZCLXAN-UHFFFAOYSA-N,-0.128994642,0.0,1,G1,86.134,0.9449,26.51679999999999,6.0,1.0,1.0,1.0,1.0,36.0,0.0,0.0,0.0,0.0,20.23,38.30365020542773,3.1374298786373527,50.95878455585175,CC(C)=CCO
2026,RSIPQRDGPVEGLE-UHFFFAOYSA-L,0.4388612161999999,0.0,1,G1,232.252,-3.5702,33.5232,11.0,6.0,2.0,11.0,0.0,64.0,0.0,0.0,0.0,0.0,166.43999999999997,93.70371649755,-1.0666666593333335e-07,214.95740853719445,NS(=O)(=O)[O-]
2027,NAQMVNRVTILPCV-UHFFFAOYSA-N,0.7389034055,0.09804829725,2,G3,116.208,0.4642,36.57679999999999,8.0,2.0,2.0,2.0,5.0,50.0,0.0,0.0,0.0,0.0,52.04,51.243742993838026,2.53006045688352,31.509775004326936,NCCCCCCN
2028,XWGJFPHUCFXLBL-UHFFFAOYSA-M,0.731520726,0.09813491455,2,G3,118.08899999999998,-4.180699999999999,16.0056,6.0,3.0,1.0,5.0,1.0,32.0,0.0,0.0,0.0,0.0,60.36,60.32437623456747,0.0,46.05785641096992,O=S([O-])CO
2029,RAXXELZNTBOGNW-UHFFFAOYSA-N,0.9683905422,0.0100549092,2,G3,68.079,0.4096999999999999,18.587699999999995,5.0,1.0,1.0,2.0,0.0,26.0,1.0,0.0,0.0,1.0,28.68,29.860211521457774,3.1250000000000004,61.369930610534254,c1c[nH]cn1
2030,WTWSHHITWMVLBX-DKWTVANSSA-M,0.6099273323,0.0,1,G1,155.08499999999998,-5.457699999999998,25.2352,10.0,4.0,2.0,6.0,3.0,52.0,0.0,0.0,0.0,0.0,103.45,79.4988793952236,0.0,137.21928094887363,N[C@@H](CC(=O)O)C(=O)[O-]
2031,NAAXGLXYRDSIRS-UHFFFAOYSA-H,0.4103907799,0.0,1,G1,244.878,-5.6517,15.213,11.0,8.0,0.0,11.0,0.0,69.0,0.0,0.0,0.0,0.0,172.5,71.84038420130916,-1.0666666581111113e-07,124.40154658752398,O=P([O-])([O-])[O-]
2032,XRXANEMIFVRKLN-UHFFFAOYSA-N,-0.2165945745,0.0,1,G1,104.14899999999996,1.6646,28.083799999999982,7.0,2.0,1.0,2.0,2.0,44.0,0.0,0.0,0.0,0.0,29.46,44.03609378285718,3.360435142696057,44.041843979966416,CCC(C)(C)OO
2033,BHHGXPLMPWCGHP-UHFFFAOYSA-N,-0.2823811698,0.0,1,G1,121.18299999999996,1.1878,39.200400000000016,9.0,1.0,1.0,1.0,2.0,48.0,1.0,0.0,0.0,1.0,26.02,55.50117804530289,2.61489994009295,157.4784207656209,NCCc1ccccc1
2034,UZFMOKQJFYMBGY-UHFFFAOYSA-N,0.5627035438,0.0,1,G1,172.248,1.3458,45.92430000000002,12.0,2.0,1.0,3.0,0.0,71.0,0.0,1.0,1.0,1.0,43.37,73.95529646354655,2.83552189030206,159.36734879116756,CC1(C)CC(O)CC(C)(C)N1[O]
2035,REERYFLJRPUSHT-UHFFFAOYSA-N,0.6051674279,0.0,1,G1,155.136,-2.100579999999998,37.595000000000006,11.0,2.0,0.0,4.0,0.0,50.0,2.0,0.0,0.0,2.0,39.88,86.4767729080575,6.049999156666785e-07,355.2131727802347,Cc1cccc2n[n-]nc12
2036,RINCXYDBBGOEEQ-UHFFFAOYSA-N,-0.2016662739,0.0,1,G1,100.073,-0.15,20.332999999999995,7.0,3.0,0.0,3.0,0.0,38.0,0.0,1.0,1.0,1.0,43.370000000000005,40.26483564708455,2.5537050272065858,102.10331482049531,O=C1CCC(=O)O1
2037,BCZXFFBUYPCTSJ-UHFFFAOYSA-L,-0.4769347221,0.33390312125,2,G3,186.21999999999997,-2.0881999999999987,36.35,11.0,4.0,0.0,5.0,2.0,60.0,0.0,0.0,0.0,0.0,80.25999999999999,95.59707245304556,-1.0666666563333336e-07,99.14991061829625,CCC(=O)[O-]
2038,WXZMFSXDPGVJKK-UHFFFAOYSA-N,-0.3416163866,0.0678138150679256,3,G5,136.147,-2.058,30.77619999999999,9.0,4.0,4.0,4.0,4.0,56.0,0.0,0.0,0.0,0.0,80.92,53.37595449420002,3.824684203207495,51.84847143196431,OCC(CO)(CO)CO
2039,LSACYLWPPQLVSM-UHFFFAOYSA-N,0.5917902317,0.0,1,G1,158.19699999999995,1.3682,40.775000000000006,11.0,3.0,0.0,3.0,2.0,64.0,0.0,0.0,0.0,0.0,43.370000000000005,66.73043525820019,3.8624101150224392,140.72010581370304,CC(C)C(=O)OC(=O)C(C)C
2040,CRPCXAMJWCDHFM-DFWYDOINSA-M,0.6082046329,0.0,1,G1,151.097,-4.981099999999998,26.171699999999998,10.0,3.0,1.0,5.0,1.0,50.0,0.0,1.0,1.0,1.0,69.22999999999999,80.2737280904903,8.099998654500228e-07,158.97205302419658,O=C1CC[C@@H](C(=O)[O-])N1
2041,SGHZXLIDFTYFHQ-UHFFFAOYSA-L,-0.1131580367,0.0,1,G1,792.8650000000005,-0.5209099999999911,190.09659999999957,53.0,11.0,0.0,16.0,14.0,266.0,5.0,0.0,0.0,5.0,178.07999999999998,355.44674936048176,3.7812433303456104e-06,2213.190730516389,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc([C+](c2ccc(N(CC)Cc3cccc(S(=O)(=O)[O-])c3)cc2)c2ccccc2S(=O)(=O)[O-])cc1
2042,IIRVGTWONXBBAW-UHFFFAOYSA-M,0.6893014740000001,0.0,1,G1,124.951,-6.5574,8.293,6.0,3.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0,0.0,57.2,79.99173642950187,-4.4999999400000016e-08,57.19344939991072,O=[P+]([O-])[O-]
2043,FQXGHZNSUOHCLO-UHFFFAOYSA-N,-0.3736775878,0.0,1,G1,144.214,0.7742,39.5756,10.0,2.0,2.0,2.0,0.0,60.0,0.0,1.0,1.0,1.0,40.46,61.87648217946859,2.7809310892394867,119.33658100079688,CC1(C)C(O)C(C)(C)C1O
2044,QEEAPRPFLLJWCF-UHFFFAOYSA-K,0.2961937852,0.20252404835,2,G3,306.39300000000003,-14.240600000000002,29.204799999999995,16.0,7.0,1.0,10.0,5.0,74.0,0.0,0.0,0.0,0.0,140.62,218.9931569948156,-2.399999741500029e-07,238.5067183824432,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-]
2045,FRFQXYOWMSJIJR-UHFFFAOYSA-N,0.0571886956,0.10901466305,2,G3,530.6180000000004,2.116999999999999,143.4099999999999,38.0,10.0,4.0,10.0,20.0,208.0,2.0,0.0,1.0,3.0,135.58,222.78715699210068,1.5956925264360755,949.9083655277406,O=C1c2ccccc2C(=O)c2c(NCCCOCCOCCO)ccc(NCCCOCCOCCO)c21
2046,QTBSBXVTEAMEQO-UHFFFAOYSA-N,1.0017178079,0.10989109605,2,G3,60.05200000000001,0.0908999999999999,13.3098,4.0,1.0,1.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,37.3,24.05994899446593,2.8030394876740514,27.019550008653876,CC(=O)O
2047,KPGXRSRHYNQIFN-UHFFFAOYSA-N,0.6148800726,0.0,1,G1,146.098,-0.4950999999999999,29.512599999999992,10.0,3.0,2.0,5.0,4.0,56.0,0.0,0.0,0.0,0.0,91.67,56.272053289939294,3.604156821528498,170.87712379549453,O=C(O)CCC(=O)C(=O)O
2048,WIYCQLLGDNXIBA-UHFFFAOYSA-L,0.2286526355,0.0,1,G1,354.4040000000001,-5.753599999999996,63.27840000000003,18.0,8.0,0.0,12.0,9.0,98.0,0.0,0.0,0.0,0.0,114.39999999999998,160.2942150023979,-1.1249996070001402e-06,342.88159103902024,O=S(=O)([O-])CCCSSCCCS(=O)(=O)[O-]
2049,STNJBCKSHOAVAJ-UHFFFAOYSA-N,-0.0675110058,0.0507715266596918,4,G5,70.09100000000001,0.7614000000000001,20.877999999999997,5.0,1.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,17.07,31.30599643887889,3.204805417886435,54.66829050039844,C=C(C)C=O
2050,AMIMRNSIRUDHCM-UHFFFAOYSA-N,-0.0798261768,0.0856130884,2,G3,72.107,0.8412999999999999,20.901999999999997,5.0,1.0,0.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,17.07,31.995599471063137,2.825749368745867,30.62919048309069,CC(C)C=O
2051,SZXCCXFNQHQRGF-UHFFFAOYSA-N,-0.5528547078,0.0,1,G1,214.292,2.990700000000001,55.71300000000004,11.0,3.0,1.0,5.0,4.0,68.0,0.0,0.0,0.0,0.0,18.46,78.9879611904323,3.907836095239563,144.6612728526066,CC(C)OP(=S)(S)OC(C)C
2052,RWAXQWRDVUOOGG-UHFFFAOYSA-N,-1.3948677058,0.0,1,G1,171.28399999999996,2.0507,51.849700000000034,12.0,1.0,1.0,2.0,3.0,72.0,0.0,0.0,0.0,0.0,29.1,75.7351143410508,4.7400996413297465,153.2215145706365,CNC(=O)C(C)(C(C)C)C(C)C
2053,YGYAWVDWMABLBF-UHFFFAOYSA-N,-1.1608458422,0.0,1,G1,98.916,1.584,17.102,4.0,1.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,17.07,33.50730558163666,2.8030394876740514,29.019550008653876,O=C(Cl)Cl
2054,YQPCHPBGAALCRT-UHFFFAOYSA-N,-1.4722340504,0.2156877530818167,3,G5,200.234,1.8863,50.02360000000003,14.0,2.0,2.0,4.0,4.0,80.0,0.0,1.0,1.0,1.0,74.6,82.92941060834939,2.6568768463463908,210.27649744866903,O=C(O)CC1(CC(=O)O)CCCCC1
2055,CIOAGBVUUVVLOB-UHFFFAOYSA-N,-1.1139433523,0.0,1,G1,87.62,-0.3808,5.754,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,44.75647354469592,0.0,0.0,[Sr]
2056,PNMUAGGSDZXTHX-BYPYZUCNSA-N,-0.194310278,0.0,1,G1,203.198,-4.271499999999999,43.12120000000001,14.0,4.0,3.0,7.0,6.0,80.0,0.0,0.0,0.0,0.0,139.96,80.43734734416999,4.089939314856037,241.08940644097603,NC(=O)CC[C@H](NC(=O)C[NH3+])C(=O)[O-]
2057,PDTCPVSOIVGWMZ-UHFFFAOYSA-N,-2.1807658976,0.0,1,G1,1015.8759999999996,5.707100000000003,242.19229999999985,64.0,14.0,5.0,26.0,7.0,319.0,6.0,0.0,2.0,8.0,284.27,452.9204382264367,2.5688850672843733e-06,3587.147508752789,[CH2-]C(C)(C)c1ccc(S(=O)(=O)Nc2ccc3cc(S(=O)(=O)c4cc5c(c(S(=O)(=O)[O-])c4N)Oc4c(Cl)c6c(c(Cl)c4=N5)Oc4c(ccc(N)c4S(=O)(=O)[O-])N=6)ccc3c2)cc1
2058,WXEHBUMAEPOYKP-UHFFFAOYSA-N,-1.0569732819,0.0,1,G1,76.164,1.3693,24.05599999999999,4.0,1.0,0.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,31.592245281988006,1.9747448713915892,5.245112497836532,CCSC
2059,HUMNYLRZRPPJDN-UHFFFAOYSA-N,-1.2095723109,0.1662630255952807,3,G5,106.12399999999997,1.4991,31.829499999999992,8.0,1.0,0.0,1.0,1.0,40.0,1.0,0.0,0.0,1.0,17.07,47.95786733393734,2.991046914684621,167.00151696675914,O=Cc1ccccc1
2060,WFUGQJXVXHBTEM-UHFFFAOYSA-N,-1.5077732457,0.0,1,G1,210.22599999999997,2.1662,46.98960000000001,14.0,6.0,2.0,6.0,7.0,86.0,0.0,0.0,0.0,0.0,77.38000000000001,83.12438019824026,4.13703891526259,133.91049395640275,CCC(C)(OO)OOC(C)(CC)OO
2061,KWGRBVOPPLSCSI-WCBMZHEXSA-N,-1.4051913165,0.0,1,G1,165.236,1.3279,49.92350000000003,12.0,2.0,2.0,2.0,3.0,66.0,1.0,0.0,0.0,1.0,32.26,73.23526751288745,2.7110407232330616,222.5400055614587,CN[C@@H](C)[C@@H](O)c1ccccc1
2062,WDAXFOBOLVPGLV-UHFFFAOYSA-N,-1.2554968887,0.0,1,G1,116.15999999999998,1.2055,31.470999999999982,8.0,2.0,0.0,2.0,2.0,48.0,0.0,0.0,0.0,0.0,26.3,49.83902892936323,3.329150037184473,76.59772060569361,CCOC(=O)C(C)C
2063,XXCMBPUMZXRBTN-UHFFFAOYSA-N,0.0036602887,0.0,1,G1,119.687,0.2673999999999999,13.345,2.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,44.55367974051606,2.0,2.0,S=[Sr]
2064,LGRFSURHDFAFJT-UHFFFAOYSA-N,-1.3644249332,0.1828624098814527,4,G5,148.11699999999996,0.9972,36.18800000000001,11.0,3.0,0.0,3.0,0.0,54.0,1.0,0.0,1.0,2.0,43.370000000000005,62.59204562435536,2.6946772551637395,307.9453367067098,O=C1OC(=O)c2ccccc21
2065,KFUSEUYYWQURPO-OWOJBTEDSA-N,-1.1871803856999998,0.12760980715,2,G3,96.94400000000002,1.9352,20.846,4.0,0.0,0.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,35.02112256380526,2.549193338482967,19.219280948873624,Cl/C=C/Cl
2066,SMWDFEZZVXVKRB-UHFFFAOYSA-N,-1.325093551,0.0134360731999999,2,G3,129.16199999999998,2.2348,41.743000000000016,10.0,1.0,0.0,1.0,0.0,48.0,2.0,0.0,0.0,2.0,12.89,59.33271563217868,2.888051601657992,275.7051383449476,c1ccc2ncccc2c1
2067,UJAOROLGXQHBAO-UHFFFAOYSA-N,-1.7593061432,0.0,1,G1,350.458,5.195400000000007,106.24010000000004,26.0,3.0,2.0,3.0,2.0,136.0,3.0,0.0,0.0,3.0,57.53,155.1319540151023,1.9796826460488242e-07,745.7210729666547,CC(C)(O)c1ccccc1
2068,OKHQKAVALRCESS-UHFFFAOYSA-L,-2.0301800533,0.0,1,G1,648.5380000000004,-4.114999999999994,143.24319999999992,44.0,12.0,2.0,16.0,3.0,210.0,4.0,0.0,2.0,6.0,234.72,293.46073294792274,2.208998047386783e-06,2089.877514619316,Nc1c(S(=O)(=O)[O-])cc(-c2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)c2c1C(=O)c1ccccc1C2=O
2069,HTLZVHNRZJPSMI-UHFFFAOYSA-N,-1.2757105223,0.0,1,G1,113.204,1.4922,35.96499999999999,8.0,1.0,0.0,1.0,1.0,48.0,0.0,1.0,1.0,1.0,3.24,51.68290623088334,2.125016255414672,55.4071655715584,CCN1CCCCC1
2070,LTPSRQRIPCVMKQ-UHFFFAOYSA-N,-1.4942009905000002,0.0378995047499999,2,G3,187.22,0.82392,45.40600000000001,12.0,3.0,2.0,5.0,1.0,66.0,1.0,0.0,0.0,1.0,80.39,70.7648719409469,3.4344939089006497,397.1125573446092,Cc1ccc(N)c(S(=O)(=O)O)c1
2071,XSMMIZPIWZYHNL-UHFFFAOYSA-N,-1.9594675236,0.0,1,G1,546.5360000000003,2.5522,145.97659999999982,40.0,8.0,6.0,12.0,6.0,206.0,3.0,0.0,2.0,5.0,197.98,227.9084054234865,1.7280564021500238e-07,1296.141091029081,O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O
2072,YAMHXTCMCPHKLN-UHFFFAOYSA-N,0.8402733738,0.1094586735050284,3,G5,86.09400000000001,-0.7008000000000001,21.401399999999995,6.0,1.0,2.0,3.0,0.0,34.0,0.0,1.0,1.0,1.0,41.13,35.72455057035339,2.3673518510178746,63.19344939991072,O=C1NCCN1
2073,LIKBJVNGSGBSGK-UHFFFAOYSA-N,-3.7261483073,0.0,1,G1,159.687,-0.3614,2.0595,5.0,0.0,0.0,5.0,0.0,34.0,0.0,0.0,0.0,0.0,85.5,51.00197858958836,-0.0,4.854752972273344,[Fe+3]
2074,VGYYSIDKAKXZEE-UHFFFAOYSA-L,0.553426318,0.0,1,G1,164.13899999999998,-4.103,19.82380000000001,9.0,6.0,4.0,9.0,0.0,60.0,0.0,0.0,0.0,0.0,176.0,51.19417075615947,-7.714285649961735e-08,94.22626787690945,[NH3+]O
2075,GVPFVAHMJGGAJG-UHFFFAOYSA-L,0.654418336,0.0,1,G1,129.839,-5.9945,0.0,3.0,0.0,0.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,41.99469774646511,-0.0,2.754887502163468,[Co+2]
2076,GNSKLFRGEWLPPA-UHFFFAOYSA-N,0.6286564425,0.0,1,G1,137.09199999999998,-3.9246,14.2629,6.0,1.0,3.0,6.0,0.0,32.0,0.0,0.0,0.0,0.0,77.75999999999999,77.22918553985866,0.0,53.68367439558379,O=P(O)(O)O
2077,KYLDDUZJZSKJER-NTISSMGPSA-M,-0.8308225768999999,0.0,1,G1,395.5810000000001,-0.2089999999999968,94.88550000000006,26.0,4.0,2.0,7.0,17.0,146.0,0.0,0.0,0.0,0.0,106.53,199.85366977046243,0.0,390.12576954565,CCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)O)C(=O)[O-]
2078,URAYPUMNDPQOKB-UHFFFAOYSA-N,-0.5754367043,0.04541032059438,3,G5,218.205,0.0442999999999997,48.82000000000003,15.0,6.0,0.0,6.0,5.0,86.0,0.0,0.0,0.0,0.0,78.9,87.48398993165436,3.9922055468289934,228.9871242601569,CC(=O)OCC(COC(C)=O)OC(C)=O
2079,GELKGHVAFRCJNA-UHFFFAOYSA-N,-0.0945494336,0.0,1,G1,72.107,0.7952,20.030999999999995,5.0,1.0,0.0,1.0,0.0,30.0,0.0,1.0,1.0,1.0,12.53,31.941791446997023,2.3821985753493924,41.60964047443681,CC1(C)CO1
2080,JVAZJLFFSJARQM-OZRWLHRGSA-N,-0.6586987459,0.0,1,G1,264.318,-0.6168000000000002,63.86120000000006,18.0,6.0,4.0,6.0,7.0,108.0,0.0,1.0,1.0,1.0,99.38,107.1518086004608,2.345649402235044,222.61317499160344,CCCCCCOC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
2081,KRKNYBCHXYNGOX-UHFFFAOYSA-N,0.4768431239,0.0818645047463675,5,G5,192.123,-1.2485,37.09119999999999,13.0,4.0,4.0,7.0,5.0,74.0,0.0,0.0,0.0,0.0,132.13000000000002,72.22546290872793,4.619312134964085,227.36732222044088,O=C(O)CC(O)(CC(=O)O)C(=O)O
2082,KLSJWNVTNUYHDU-UHFFFAOYSA-N,0.8326929954000001,0.2911354281144395,4,G5,84.082,-0.6131000000000004,20.795100000000005,6.0,3.0,2.0,4.0,0.0,32.0,1.0,0.0,0.0,1.0,67.59,34.388203767821736,3.049648321313926,109.10850553448522,Nc1ncn[nH]1
2083,BPXVHIRIPLPOPT-UHFFFAOYSA-N,0.3403663284,0.1516509058,2,G3,261.234,-3.851399999999997,60.47940000000002,18.0,9.0,3.0,9.0,6.0,102.0,1.0,0.0,0.0,1.0,126.69000000000004,100.77718176522148,3.5911305736027184,457.8646125297857,O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO
2084,HWPKGOGLCKPRLZ-UHFFFAOYSA-M,0.4252480461999999,0.3127705436,2,G3,214.105,-5.579199999999998,34.462399999999995,14.0,5.0,3.0,8.0,5.0,74.0,0.0,0.0,0.0,0.0,134.96,100.63886253143993,0.0,232.56457479341316,O=C(O)CC(O)(CC(=O)O)C(=O)[O-]
2085,BCENAVMKNRCXMQ-UHFFFAOYSA-L,-1.0618038915,0.0,1,G1,666.3950000000002,-3.5488999999999944,136.50919999999996,40.0,11.0,3.0,17.0,6.0,196.0,3.0,0.0,1.0,4.0,215.69,280.5506681534012,2.8016641783106337e-06,1829.1264459464423,C=C(Br)C(=O)Nc1ccc(Nc2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)c(S(=O)(=O)[O-])c1
2086,KXZDXBWYWMOFCR-YHPRVSEPSA-L,-1.2475609958,0.0,1,G1,1015.0159999999996,-3.634199999999991,249.62759999999963,70.0,22.0,8.0,28.0,24.0,356.0,6.0,0.0,0.0,6.0,372.98,446.11894481492,5.32898390099562e-06,2803.6392051616785,NC(=O)CCN(CCO)c1nc(Nc2ccccc2)nc(Nc2ccc(/C=C/c3ccc(Nc4nc(Nc5ccccc5)nc(N(CCO)CCC(N)=O)n4)cc3S(=O)(=O)[O-])c(S(=O)(=O)[O-])c2)n1
2087,SRBFZHDQGSBBOR-UHFFFAOYSA-N,0.5778808511,0.1407352666381503,5,G5,150.13,-2.5823000000000005,29.979199999999988,10.0,5.0,4.0,5.0,0.0,60.0,0.0,1.0,1.0,1.0,90.15,57.48366857017767,2.515835979311492,102.6059378176129,OC1COC(O)C(O)C1O
2088,SNPLKNRPJHDVJA-UHFFFAOYSA-N,0.4376764540999999,0.0,1,G1,205.254,-1.1355999999999995,51.58610000000003,14.0,4.0,4.0,5.0,6.0,84.0,0.0,0.0,0.0,0.0,89.79,83.75287348324227,3.9888789246223633,181.6507676913201,CC(C)(CO)C(O)C(=O)NCCCO
2089,FEWJPZIEWOKRBE-UHFFFAOYSA-N,0.5718478438,0.6828326824619204,10,G4,150.08599999999998,-2.1226,27.2852,10.0,4.0,4.0,6.0,3.0,58.0,0.0,0.0,0.0,0.0,115.06,55.33405657989094,4.069511908932011,133.82680599646994,O=C(O)C(O)C(O)C(=O)O
2090,YWMWZKYVGNWJPU-UHFFFAOYSA-N,-0.0877655775,0.0,1,G1,685.4150000000006,0.6891999999999994,146.47649999999993,40.0,8.0,10.0,23.0,24.0,242.0,0.0,0.0,0.0,0.0,297.37,233.1148654724848,4.520195677576641,846.1073506269357,O=P(O)(O)CN(CCCCCCN(CP(=O)(O)O)CP(=O)(O)O)CCCCCCN(CP(=O)(O)O)CP(=O)(O)O
2091,KYKNRZGSIGMXFH-ZVGUSBNCSA-M,0.4736237943999999,0.753304129189195,8,G4,188.176,-6.453299999999998,24.656399999999994,11.0,5.0,3.0,7.0,3.0,58.0,0.0,0.0,0.0,0.0,117.89,104.25662127525356,0.0,138.66127285260657,O=C([O-])[C@H](O)[C@@H](O)C(=O)O
2092,XREKLQOUFWBSFH-UHFFFAOYSA-N,-0.5248348408,0.0,1,G1,188.179,-0.0723000000000002,42.820000000000014,13.0,5.0,0.0,5.0,4.0,74.0,0.0,0.0,0.0,0.0,69.67,76.00550258775085,4.351205679620966,220.5742758960129,COC(=O)CC(C(C)=O)C(=O)OC
2093,QYYPTZGPXKUKRM-UHFFFAOYSA-L,-0.7223996879000001,0.0,1,G1,296.576,-1.5791000000000004,36.13800000000001,13.0,8.0,6.0,11.0,0.0,88.0,0.0,0.0,0.0,0.0,260.72,87.93227124548496,-7.999999970370371e-09,80.63504134881501,O=C([O-])O
2094,SHKUUQIDMUMQQK-UHFFFAOYSA-N,-0.5608137387,0.0,1,G1,202.24999999999997,0.5973999999999999,50.35200000000005,14.0,4.0,0.0,4.0,9.0,82.0,0.0,2.0,2.0,2.0,43.52,84.46624866836808,1.2537346469992094,136.20098801185608,C(CCOCC1CO1)COCC1CO1
2095,PIBWKRNGBLPSSY-UHFFFAOYSA-L,-0.5036976261,0.5698848727000001,2,G2,177.32600000000002,-5.9945,0.0,3.0,0.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,45.453930550074055,-0.0,2.754887502163468,[Pd+2]
2096,HYHCSLBZRBJJCH-UHFFFAOYSA-M,0.990088732,0.0,1,G1,56.065000000000005,-3.2661,8.76,2.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,42.97473183758309,0.0,2.0,[SH-]
2097,UCMIRNVEIXFBKS-UHFFFAOYSA-N,0.7865480445999999,0.0,1,G1,89.09399999999998,-0.5802,21.307199999999995,6.0,2.0,2.0,3.0,2.0,36.0,0.0,0.0,0.0,0.0,63.32,35.76478180587526,2.831257109931365,52.75488750216347,NCCC(=O)O
